compound_entity	drugbank_id	drug_name	relation	disease_entity	umls_cui	disease_name	sem_type	label	num_raw_rows
Compound::DB09154	DB09154	Sodium Citrate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009443	C0009443	Common Cold	Disease or Syndrome	approved	1
Compound::DB09488	DB09488	Acrivastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009443	C0009443	Common Cold	Disease or Syndrome	approved	1
Compound::DB00724	DB00724	Imiquimod	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009663	C0009663	Condylomata Acuminata	Disease or Syndrome	approved	1
Compound::DB01179	DB01179	Podofilox	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009663	C0009663	Condylomata Acuminata	Disease or Syndrome	approved	1
Compound::DB01266	DB01266	Sinecatechins	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009663	C0009663	Condylomata Acuminata	Disease or Syndrome	approved	1
Compound::DB00253	DB00253	Medrysone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00283	DB00283	Clemastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00324	DB00324	Fluorometholone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00341	DB00341	Cetirizine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00366	DB00366	Doxylamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00388	DB00388	Phenylephrine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00397	DB00397	Phenylpropanolamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00405	DB00405	Dexbrompheniramine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00420	DB00420	Promazine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00427	DB00427	Triprolidine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00434	DB00434	Cyproheptadine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00455	DB00455	Loratadine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00465	DB00465	Ketorolac	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00557	DB00557	Hydroxyzine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00637	DB00637	Astemizole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00684	DB00684	Tobramycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00716	DB00716	Nedocromil	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00719	DB00719	Azatadine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00748	DB00748	Carbinoxamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00751	DB00751	Epinastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00768	DB00768	Olopatadine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00792	DB00792	Tripelennamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00835	DB00835	Brompheniramine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00852	DB00852	Pseudoephedrine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00858	DB00858	Drostanolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00873	DB00873	Loteprednol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00885	DB00885	Pemirolast	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00902	DB00902	Methdilazine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00920	DB00920	Ketotifen	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00950	DB00950	Fexofenadine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00967	DB00967	Desloratadine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00972	DB00972	Azelastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01003	DB01003	Cromoglicic acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01069	DB01069	Promethazine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01075	DB01075	Diphenhydramine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01084	DB01084	Emedastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01106	DB01106	Levocabastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01114	DB01114	Chlorphenamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01146	DB01146	Diphenylpyraline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01176	DB01176	Cyclizine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01234	DB01234	Dexamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01246	DB01246	Alimemazine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01364	DB01364	Ephedrine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01380	DB01380	Cortisone acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01619	DB01619	Phenindamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01620	DB01620	Pheniramine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB02703	DB02703	Fusidic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB04890	DB04890	Bepotastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB06691	DB06691	Mepyramine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB06766	DB06766	Alcaftadine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB08799	DB08799	Antazoline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB08936	DB08936	Chlorcyclizine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB09488	DB09488	Acrivastine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB09555	DB09555	Dexchlorpheniramine maleate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009766	C0009766	Allergic Conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00027	DB00027	Gramicidin D	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00207	DB00207	Azithromycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00218	DB00218	Moxifloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00440	DB00440	Trimethoprim	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00537	DB00537	Ciprofloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00595	DB00595	Oxytetracycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00634	DB00634	Sulfacetamide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00684	DB00684	Tobramycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00759	DB00759	Tetracycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00781	DB00781	Polymyxin B Sulfate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00798	DB00798	Gentamicin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01044	DB01044	Gatifloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01059	DB01059	Norfloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01137	DB01137	Levofloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01165	DB01165	Ofloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB02703	DB02703	Fusidic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB06771	DB06771	Besifloxacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009768	C0009768	Bacterial conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01003	DB01003	Cromoglicic acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009769	C0009769	Conjunctivitis, Giant Papillary	Disease or Syndrome	approved	1
Compound::DB00199	DB00199	Erythromycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009770	C0009770	Inclusion conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00263	DB00263	Sulfisoxazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009770	C0009770	Inclusion conjunctivitis	Disease or Syndrome	approved	1
Compound::DB00634	DB00634	Sulfacetamide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009770	C0009770	Inclusion conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01015	DB01015	Sulfamethoxazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009770	C0009770	Inclusion conjunctivitis	Disease or Syndrome	approved	1
Compound::DB01003	DB01003	Cromoglicic acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009773	C0009773	Conjunctivitis, Vernal	Disease or Syndrome	approved	1
Compound::DB06794	DB06794	Lodoxamide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009773	C0009773	Conjunctivitis, Vernal	Disease or Syndrome	approved	1
Compound::DB00581	DB00581	Lactulose	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB00653	DB00653	Magnesium Sulfate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB00761	DB00761	Potassium Chloride	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB01377	DB01377	Magnesium oxide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB02659	DB02659	Cholic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB06480	DB06480	Prucalopride	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09020	DB09020	Bisacodyl	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09104	DB09104	Magnesium hydroxide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09127	DB09127	Disodium phosphate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09287	DB09287	Polyethylene glycol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09449	DB09449	Sodium phosphate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09462	DB09462	Glycerin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09468	DB09468	Sodium phosphate, dibasic, heptahydrate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09469	DB09469	Sodium phosphate, monobasic, anhydrous	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB09481	DB09481	Magnesium carbonate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB11365	DB11365	Senna glycoside	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0009806	C0009806	Constipation	Sign or Symptom	approved	1
Compound::DB00253	DB00253	Medrysone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0010032	C0010032	Corneal abrasion	Injury or Poisoning	approved	1
Compound::DB00324	DB00324	Fluorometholone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0010032	C0010032	Corneal abrasion	Injury or Poisoning	approved	1
