compound_entity	drugbank_id	drug_name	relation	disease_entity	umls_cui	disease_name	sem_type	label	num_raw_rows
Compound::DB00773	DB00773	Etoposide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	2
Compound::DB00851	DB00851	Dacarbazine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB00853	DB00853	Temozolomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	2
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB00958	DB00958	Carboplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB00982	DB00982	Isotretinoin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	3
Compound::DB01008	DB01008	Busulfan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB01030	DB01030	Topotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB01042	DB01042	Melphalan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB01073	DB01073	Fludarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB01181	DB01181	Ifosfamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB04572	DB04572	Thiotepa	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB06366	DB06366	Pertuzumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0027819	C0027819	Neuroblastoma	Neoplastic Process	failed_like	1
Compound::DB00289	DB00289	Atomoxetine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0028043	C0028043	Nicotine Dependence	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB01273	DB01273	Varenicline	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0028043	C0028043	Nicotine Dependence	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00264	DB00264	Metoprolol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0028754	C0028754	Obesity	Disease or Syndrome	failed_like	1
Compound::DB00273	DB00273	Topiramate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0028754	C0028754	Obesity	Disease or Syndrome	failed_like	2
Compound::DB01039	DB01039	Fenofibrate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0028754	C0028754	Obesity	Disease or Syndrome	failed_like	1
Compound::DB01217	DB01217	Anastrozole	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0028754	C0028754	Obesity	Disease or Syndrome	failed_like	1
Compound::DB00017	DB00017	Salmon Calcitonin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029408	C0029408	Degenerative polyarthritis	Disease or Syndrome	failed_like	2
Compound::DB00497	DB00497	Oxycodone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029408	C0029408	Degenerative polyarthritis	Disease or Syndrome	failed_like	1
Compound::DB00630	DB00630	Alendronic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029456	C0029456	Osteoporosis	Disease or Syndrome	failed_like	2
Compound::DB06285	DB06285	Teriparatide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029456	C0029456	Osteoporosis	Disease or Syndrome	failed_like	1
Compound::DB06724	DB06724	Calcium carbonate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029456	C0029456	Osteoporosis	Disease or Syndrome	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029928	C0029928	Ovarian Diseases	Disease or Syndrome	failed_like	1
Compound::DB00958	DB00958	Carboplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029928	C0029928	Ovarian Diseases	Disease or Syndrome	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0029928	C0029928	Ovarian Diseases	Disease or Syndrome	failed_like	1
Compound::DB00230	DB00230	Pregabalin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00234	DB00234	Reboxetine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00281	DB00281	Lidocaine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	2
Compound::DB00321	DB00321	Amitriptyline	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00333	DB00333	Methadone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	4
Compound::DB00480	DB00480	Lenalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00497	DB00497	Oxycodone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	2
Compound::DB00653	DB00653	Magnesium Sulfate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00683	DB00683	Midazolam	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00745	DB00745	Modafinil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00924	DB00924	Cyclobenzaprine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB01041	DB01041	Thalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB01229	DB01229	Paclitaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB06413	DB06413	Armodafinil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB06774	DB06774	Capsaicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	3
Compound::DB08439	DB08439	Parecoxib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193	C0030193	Pain	Sign or Symptom	failed_like	1
Compound::DB00898	DB00898	Ethanol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030283	C0030283	Pancreatic Cyst	Disease or Syndrome	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030297	C0030297	Pancreatic Neoplasm	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030807	C0030807	Pemphigus	Disease or Syndrome	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030807	C0030807	Pemphigus	Disease or Syndrome	failed_like	1
Compound::DB00250	DB00250	Dapsone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030809	C0030809	Pemphigus Vulgaris	Disease or Syndrome	failed_like	1
Compound::DB00281	DB00281	Lidocaine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031099	C0031099	Periodontitis	Disease or Syndrome	failed_like	1
Compound::DB00297	DB00297	Bupivacaine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031099	C0031099	Periodontitis	Disease or Syndrome	failed_like	1
Compound::DB00668	DB00668	Epinephrine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031099	C0031099	Periodontitis	Disease or Syndrome	failed_like	1
Compound::DB06774	DB06774	Capsaicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031117	C0031117	Peripheral Neuropathy	Disease or Syndrome	failed_like	2
Compound::DB00526	DB00526	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031149	C0031149	Peritoneal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00762	DB00762	Irinotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031149	C0031149	Peritoneal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00203	DB00203	Sildenafil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031190	C0031190	Persistent Fetal Circulation Syndrome	Disease or Syndrome	failed_like	2
Compound::DB00559	DB00559	Bosentan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031190	C0031190	Persistent Fetal Circulation Syndrome	Disease or Syndrome	failed_like	1
Compound::DB00296	DB00296	Ropivacaine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031315	C0031315	Phantom Limb Syndrome	Disease or Syndrome	failed_like	1
Compound::DB00063	DB00063	Eptifibatide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285	C0032285	Pneumonia	Disease or Syndrome	failed_like	1
Compound::DB00435	DB00435	Nitric Oxide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285	C0032285	Pneumonia	Disease or Syndrome	failed_like	1
Compound::DB00641	DB00641	Simvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285	C0032285	Pneumonia	Disease or Syndrome	failed_like	1
Compound::DB01109	DB01109	Heparin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285	C0032285	Pneumonia	Disease or Syndrome	failed_like	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032310	C0032310	Pneumonia, Viral	Disease or Syndrome	failed_like	2
Compound::DB00331	DB00331	Metformin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032460	C0032460	Polycystic Ovary Syndrome	Disease or Syndrome	failed_like	1
Compound::DB00882	DB00882	Clomifene	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032460	C0032460	Polycystic Ovary Syndrome	Disease or Syndrome	failed_like	1
Compound::DB00635	DB00635	Prednisone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032533	C0032533	Polymyalgia Rheumatica	Disease or Syndrome	failed_like	2
Compound::DB00482	DB00482	Celecoxib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032580	C0032580	Adenomatous Polyposis Coli	Neoplastic Process	failed_like	1
Compound::DB06243	DB06243	Eflornithine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032580	C0032580	Adenomatous Polyposis Coli	Neoplastic Process	failed_like	1
Compound::DB00203	DB00203	Sildenafil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032914	C0032914	Pre-Eclampsia	Pathologic Function	failed_like	1
Compound::DB00482	DB00482	Celecoxib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032927	C0032927	Precancerous Conditions	Neoplastic Process	failed_like	1
Compound::DB01098	DB01098	Rosuvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032927	C0032927	Precancerous Conditions	Neoplastic Process	failed_like	1
Compound::DB00443	DB00443	Betamethasone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032962	C0032962	Pregnancy Complications	Disease or Syndrome	failed_like	1
Compound::DB00898	DB00898	Ethanol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032968	C0032968	Pregnancy in Adolescence	Finding	failed_like	1
Compound::DB00193	DB00193	Tramadol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033038	C0033038	Premature Ejaculation	Pathologic Function	failed_like	2
Compound::DB00820	DB00820	Tadalafil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033117	C0033117	Priapism	Disease or Syndrome	failed_like	1
Compound::DB00244	DB00244	Mesalazine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033246	C0033246	Proctitis	Disease or Syndrome	failed_like	1
Compound::DB00091	DB00091	Cyclosporine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB00530	DB00530	Erlotinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB00627	DB00627	Niacin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB01053	DB01053	Benzylpenicillin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	3
Compound::DB01076	DB01076	Atorvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB02300	DB02300	Calcipotriol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB02701	DB02701	Nicotinamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB09320	DB09320	Benzylpenicillin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB09323	DB09323	Procaine benzylpenicillin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860	C0033860	Psoriasis	Disease or Syndrome	failed_like	1
Compound::DB00368	DB00368	Norepinephrine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033953	C0033953	Psychosexual Disorders	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB04908	DB04908	Flibanserin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033953	C0033953	Psychosexual Disorders	Mental or Behavioral Dysfunction	failed_like	2
Compound::DB00031	DB00031	Tenecteplase	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034065	C0034065	Pulmonary Embolism	Disease or Syndrome	failed_like	1
Compound::DB00374	DB00374	Treprostinil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034069	C0034069	Pulmonary Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00993	DB00993	Azathioprine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034069	C0034069	Pulmonary Fibrosis	Disease or Syndrome	failed_like	1
Compound::DB00073	DB00073	Rituximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034155	C0034155	Purpura, Thrombotic Thrombocytopenic	Disease or Syndrome	failed_like	1
Compound::DB00529	DB00529	Foscarnet	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034544	C0034544	Radiculitis	Disease or Syndrome	failed_like	1
Compound::DB01004	DB01004	Ganciclovir	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034544	C0034544	Radiculitis	Disease or Syndrome	failed_like	1
Compound::DB00368	DB00368	Norepinephrine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034561	C0034561	Radiodermatitis	Injury or Poisoning	failed_like	3
Compound::DB00526	DB00526	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034885	C0034885	Rectal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00762	DB00762	Irinotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034885	C0034885	Rectal Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00111	DB00111	Daclizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034902	C0034902	Pure Red-Cell Aplasia	Disease or Syndrome	failed_like	1
Compound::DB00480	DB00480	Lenalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034931	C0034931	Reflex Sympathetic Dystrophy	Disease or Syndrome	failed_like	1
Compound::DB01041	DB01041	Thalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034931	C0034931	Reflex Sympathetic Dystrophy	Disease or Syndrome	failed_like	1
Compound::DB00016	DB00016	Erythropoietin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035078	C0035078	Kidney Failure	Disease or Syndrome	failed_like	1
Compound::DB00435	DB00435	Nitric Oxide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035126	C0035126	Reperfusion Injury	Injury or Poisoning	failed_like	1
Compound::DB01001	DB01001	Salbutamol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035222	C0035222	Respiratory Distress Syndrome, Adult	Disease or Syndrome	failed_like	1
Compound::DB06415	DB06415	Calfactant	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035222	C0035222	Respiratory Distress Syndrome, Adult	Disease or Syndrome	failed_like	1
Compound::DB01216	DB01216	Finasteride	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035309	C0035309	Retinal Diseases	Disease or Syndrome	failed_like	1
Compound::DB06826	DB06826	Unoprostone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035334	C0035334	Retinitis Pigmentosa	Disease or Syndrome	failed_like	1
Compound::DB01008	DB01008	Busulfan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035335	C0035335	Retinoblastoma	Neoplastic Process	failed_like	1
Compound::DB01042	DB01042	Melphalan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035335	C0035335	Retinoblastoma	Neoplastic Process	failed_like	1
Compound::DB01181	DB01181	Ifosfamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035335	C0035335	Retinoblastoma	Neoplastic Process	failed_like	1
Compound::DB00136	DB00136	Calcitriol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035579	C0035579	Rickets	Disease or Syndrome	failed_like	1
Compound::DB00051	DB00051	Adalimumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036202	C0036202	Sarcoidosis	Disease or Syndrome	failed_like	1
Compound::DB00169	DB00169	Cholecalciferol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337	C0036337	Schizoaffective Disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00246	DB00246	Ziprasidone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337	C0036337	Schizoaffective Disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00307	DB00307	Bexarotene	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337	C0036337	Schizoaffective Disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00334	DB00334	Olanzapine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337	C0036337	Schizoaffective Disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00734	DB00734	Risperidone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337	C0036337	Schizoaffective Disorder	Mental or Behavioral Dysfunction	failed_like	1
