head	relation	tail
ARFGAP3	associated_with	breast neoplasm
ARFGAP3	associated_with	hereditary breast ovarian cancer syndrome
ARFGAP3	associated_with	squamous cell carcinoma of the corpus uteri
ARFGAP3	associated_with	undifferentiated carcinoma of the corpus uteri
CNNM4	associated_with	breast cancer
CNNM4	associated_with	hereditary breast carcinoma
CNNM4	associated_with	breast neoplasm
CNNM4	associated_with	hereditary breast ovarian cancer syndrome
CNNM4	associated_with	squamous cell carcinoma of the corpus uteri
CNNM4	associated_with	undifferentiated carcinoma of the corpus uteri
HEYL	associated_with	breast cancer
HEYL	associated_with	hereditary breast carcinoma
HEYL	associated_with	breast neoplasm
HEYL	associated_with	hereditary breast ovarian cancer syndrome
HEYL	associated_with	squamous cell carcinoma of the corpus uteri
HEYL	associated_with	undifferentiated carcinoma of the corpus uteri
DAZAP1	associated_with	breast cancer
DAZAP1	associated_with	hereditary breast carcinoma
DAZAP1	associated_with	breast neoplasm
DAZAP1	associated_with	hereditary breast ovarian cancer syndrome
DAZAP1	associated_with	squamous cell carcinoma of the corpus uteri
DAZAP1	associated_with	undifferentiated carcinoma of the corpus uteri
PABPC1	associated_with	breast cancer
PABPC1	associated_with	hereditary breast carcinoma
PABPC1	associated_with	breast neoplasm
PABPC1	associated_with	hereditary breast ovarian cancer syndrome
PABPC1	associated_with	squamous cell carcinoma of the corpus uteri
PABPC1	associated_with	undifferentiated carcinoma of the corpus uteri
TRMT2A	associated_with	breast cancer
TRMT2A	associated_with	hereditary breast carcinoma
TRMT2A	associated_with	breast neoplasm
TRMT2A	associated_with	hereditary breast ovarian cancer syndrome
TRMT2A	associated_with	squamous cell carcinoma of the corpus uteri
TRMT2A	associated_with	undifferentiated carcinoma of the corpus uteri
CLUL1	associated_with	breast cancer
CLUL1	associated_with	hereditary breast carcinoma
CLUL1	associated_with	breast neoplasm
CLUL1	associated_with	hereditary breast ovarian cancer syndrome
CLUL1	associated_with	squamous cell carcinoma of the corpus uteri
CLUL1	associated_with	undifferentiated carcinoma of the corpus uteri
RNF115	associated_with	breast cancer
RNF115	associated_with	hereditary breast carcinoma
RNF115	associated_with	breast neoplasm
RNF115	associated_with	hereditary breast ovarian cancer syndrome
RNF115	associated_with	squamous cell carcinoma of the corpus uteri
RNF115	associated_with	undifferentiated carcinoma of the corpus uteri
PDCD4	associated_with	breast cancer
PDCD4	associated_with	hereditary breast carcinoma
PDCD4	associated_with	breast neoplasm
PDCD4	associated_with	hereditary breast ovarian cancer syndrome
PDCD4	associated_with	squamous cell carcinoma of the corpus uteri
PDCD4	associated_with	undifferentiated carcinoma of the corpus uteri
CNTN6	associated_with	breast cancer
CNTN6	associated_with	hereditary breast carcinoma
CNTN6	associated_with	breast neoplasm
CNTN6	associated_with	hereditary breast ovarian cancer syndrome
CNTN6	associated_with	squamous cell carcinoma of the corpus uteri
CNTN6	associated_with	undifferentiated carcinoma of the corpus uteri
TOX3	associated_with	breast cancer
TOX3	associated_with	hereditary breast carcinoma
TOX3	associated_with	breast neoplasm
TOX3	associated_with	hereditary breast ovarian cancer syndrome
TOX3	associated_with	squamous cell carcinoma of the corpus uteri
TOX3	associated_with	undifferentiated carcinoma of the corpus uteri
GOLIM4	associated_with	breast cancer
GOLIM4	associated_with	hereditary breast carcinoma
GOLIM4	associated_with	breast neoplasm
GOLIM4	associated_with	hereditary breast ovarian cancer syndrome
GOLIM4	associated_with	squamous cell carcinoma of the corpus uteri
GOLIM4	associated_with	undifferentiated carcinoma of the corpus uteri
UTP20	associated_with	breast cancer
UTP20	associated_with	hereditary breast carcinoma
UTP20	associated_with	breast neoplasm
UTP20	associated_with	hereditary breast ovarian cancer syndrome
UTP20	associated_with	squamous cell carcinoma of the corpus uteri
UTP20	associated_with	undifferentiated carcinoma of the corpus uteri
CDH20	associated_with	breast cancer
CDH20	associated_with	hereditary breast carcinoma
CDH20	associated_with	breast neoplasm
CDH20	associated_with	hereditary breast ovarian cancer syndrome
CDH20	associated_with	squamous cell carcinoma of the corpus uteri
CDH20	associated_with	undifferentiated carcinoma of the corpus uteri
DLL1	associated_with	breast cancer
DLL1	associated_with	hereditary breast carcinoma
DLL1	associated_with	breast neoplasm
DLL1	associated_with	hereditary breast ovarian cancer syndrome
DLL1	associated_with	squamous cell carcinoma of the corpus uteri
DLL1	associated_with	undifferentiated carcinoma of the corpus uteri
MRPS28	associated_with	breast cancer
MRPS28	associated_with	hereditary breast carcinoma
MRPS28	associated_with	breast neoplasm
MRPS28	associated_with	hereditary breast ovarian cancer syndrome
MRPS28	associated_with	squamous cell carcinoma of the corpus uteri
MRPS28	associated_with	undifferentiated carcinoma of the corpus uteri
MRPL13	associated_with	breast cancer
MRPL13	associated_with	hereditary breast carcinoma
MRPL13	associated_with	breast neoplasm
MRPL13	associated_with	hereditary breast ovarian cancer syndrome
MRPL13	associated_with	squamous cell carcinoma of the corpus uteri
MRPL13	associated_with	undifferentiated carcinoma of the corpus uteri
SETD2	associated_with	breast cancer
SETD2	associated_with	hereditary breast carcinoma
SETD2	associated_with	breast neoplasm
SETD2	associated_with	hereditary breast ovarian cancer syndrome
SETD2	associated_with	squamous cell carcinoma of the corpus uteri
SETD2	associated_with	undifferentiated carcinoma of the corpus uteri
OLA1	associated_with	breast cancer
OLA1	associated_with	hereditary breast carcinoma
OLA1	associated_with	breast neoplasm
OLA1	associated_with	hereditary breast ovarian cancer syndrome
OLA1	associated_with	squamous cell carcinoma of the corpus uteri
OLA1	associated_with	undifferentiated carcinoma of the corpus uteri
PURG	associated_with	breast cancer
PURG	associated_with	hereditary breast carcinoma
PURG	associated_with	breast neoplasm
PURG	associated_with	hereditary breast ovarian cancer syndrome
PURG	associated_with	squamous cell carcinoma of the corpus uteri
PURG	associated_with	undifferentiated carcinoma of the corpus uteri
KCNIP3	associated_with	breast cancer
KCNIP3	associated_with	hereditary breast carcinoma
KCNIP3	associated_with	breast neoplasm
KCNIP3	associated_with	hereditary breast ovarian cancer syndrome
KCNIP3	associated_with	squamous cell carcinoma of the corpus uteri
KCNIP3	associated_with	undifferentiated carcinoma of the corpus uteri
PIK3R4	associated_with	breast cancer
PIK3R4	associated_with	hereditary breast carcinoma
PIK3R4	associated_with	breast neoplasm
PIK3R4	associated_with	hereditary breast ovarian cancer syndrome
PIK3R4	associated_with	squamous cell carcinoma of the corpus uteri
PIK3R4	associated_with	undifferentiated carcinoma of the corpus uteri
SMARCAL1	associated_with	breast cancer
SMARCAL1	associated_with	hereditary breast carcinoma
SMARCAL1	associated_with	breast neoplasm
SMARCAL1	associated_with	hereditary breast ovarian cancer syndrome
SMARCAL1	associated_with	squamous cell carcinoma of the corpus uteri
SMARCAL1	associated_with	undifferentiated carcinoma of the corpus uteri
ITSN2	associated_with	breast cancer
ITSN2	associated_with	hereditary breast carcinoma
ITSN2	associated_with	breast neoplasm
ITSN2	associated_with	hereditary breast ovarian cancer syndrome
ITSN2	associated_with	squamous cell carcinoma of the corpus uteri
ITSN2	associated_with	undifferentiated carcinoma of the corpus uteri
ARHGEF4	associated_with	breast cancer
ARHGEF4	associated_with	hereditary breast carcinoma
ARHGEF4	associated_with	breast neoplasm
ARHGEF4	associated_with	hereditary breast ovarian cancer syndrome
ARHGEF4	associated_with	squamous cell carcinoma of the corpus uteri
ARHGEF4	associated_with	undifferentiated carcinoma of the corpus uteri
TAS2R13	associated_with	breast cancer
TAS2R13	associated_with	hereditary breast carcinoma
TAS2R13	associated_with	breast neoplasm
TAS2R13	associated_with	hereditary breast ovarian cancer syndrome
TAS2R13	associated_with	squamous cell carcinoma of the corpus uteri
TAS2R13	associated_with	undifferentiated carcinoma of the corpus uteri
CUTC	associated_with	breast cancer
CUTC	associated_with	hereditary breast carcinoma
CUTC	associated_with	breast neoplasm
CUTC	associated_with	hereditary breast ovarian cancer syndrome
CUTC	associated_with	squamous cell carcinoma of the corpus uteri
CUTC	associated_with	undifferentiated carcinoma of the corpus uteri
MRPS7	associated_with	breast cancer
MRPS7	associated_with	hereditary breast carcinoma
MRPS7	associated_with	breast neoplasm
MRPS7	associated_with	hereditary breast ovarian cancer syndrome
MRPS7	associated_with	squamous cell carcinoma of the corpus uteri
MRPS7	associated_with	undifferentiated carcinoma of the corpus uteri
TRAPPC12	associated_with	breast cancer
TRAPPC12	associated_with	hereditary breast carcinoma
TRAPPC12	associated_with	breast neoplasm
TRAPPC12	associated_with	hereditary breast ovarian cancer syndrome
TRAPPC12	associated_with	squamous cell carcinoma of the corpus uteri
TRAPPC12	associated_with	undifferentiated carcinoma of the corpus uteri
ANGPTL4	associated_with	breast cancer
ANGPTL4	associated_with	hereditary breast carcinoma
ANGPTL4	associated_with	breast neoplasm
ANGPTL4	associated_with	hereditary breast ovarian cancer syndrome
ANGPTL4	associated_with	squamous cell carcinoma of the corpus uteri
ANGPTL4	associated_with	undifferentiated carcinoma of the corpus uteri
CYB5R4	associated_with	breast cancer
CYB5R4	associated_with	hereditary breast carcinoma
CYB5R4	associated_with	breast neoplasm
CYB5R4	associated_with	hereditary breast ovarian cancer syndrome
CYB5R4	associated_with	squamous cell carcinoma of the corpus uteri
CYB5R4	associated_with	undifferentiated carcinoma of the corpus uteri
LEF1	associated_with	breast cancer
LEF1	associated_with	hereditary breast carcinoma
LEF1	associated_with	breast neoplasm
LEF1	associated_with	hereditary breast ovarian cancer syndrome
LEF1	associated_with	squamous cell carcinoma of the corpus uteri
LEF1	associated_with	undifferentiated carcinoma of the corpus uteri
HSPA14	associated_with	breast cancer
HSPA14	associated_with	hereditary breast carcinoma
HSPA14	associated_with	breast neoplasm
HSPA14	associated_with	hereditary breast ovarian cancer syndrome
HSPA14	associated_with	squamous cell carcinoma of the corpus uteri
HSPA14	associated_with	undifferentiated carcinoma of the corpus uteri
NME8	associated_with	breast cancer
NME8	associated_with	hereditary breast carcinoma
NME8	associated_with	breast neoplasm
NME8	associated_with	hereditary breast ovarian cancer syndrome
NME8	associated_with	squamous cell carcinoma of the corpus uteri
NME8	associated_with	undifferentiated carcinoma of the corpus uteri
KRT76	associated_with	breast cancer
KRT76	associated_with	hereditary breast carcinoma
KRT76	associated_with	breast neoplasm
KRT76	associated_with	hereditary breast ovarian cancer syndrome
KRT76	associated_with	squamous cell carcinoma of the corpus uteri
KRT76	associated_with	undifferentiated carcinoma of the corpus uteri
HOOK1	associated_with	breast cancer
HOOK1	associated_with	hereditary breast carcinoma
HOOK1	associated_with	breast neoplasm
HOOK1	associated_with	hereditary breast ovarian cancer syndrome
HOOK1	associated_with	squamous cell carcinoma of the corpus uteri
HOOK1	associated_with	undifferentiated carcinoma of the corpus uteri
NIP7	associated_with	breast cancer
NIP7	associated_with	hereditary breast carcinoma
NIP7	associated_with	breast neoplasm
NIP7	associated_with	hereditary breast ovarian cancer syndrome
NIP7	associated_with	squamous cell carcinoma of the corpus uteri
NIP7	associated_with	undifferentiated carcinoma of the corpus uteri
ANAPC5	associated_with	breast cancer
ANAPC5	associated_with	hereditary breast carcinoma
ANAPC5	associated_with	breast neoplasm
ANAPC5	associated_with	hereditary breast ovarian cancer syndrome
ANAPC5	associated_with	squamous cell carcinoma of the corpus uteri
ANAPC5	associated_with	undifferentiated carcinoma of the corpus uteri
MAGEC2	associated_with	breast cancer
MAGEC2	associated_with	hereditary breast carcinoma
MAGEC2	associated_with	breast neoplasm
MAGEC2	associated_with	hereditary breast ovarian cancer syndrome
MAGEC2	associated_with	squamous cell carcinoma of the corpus uteri
MAGEC2	associated_with	undifferentiated carcinoma of the corpus uteri
EVL	associated_with	breast cancer
EVL	associated_with	hereditary breast carcinoma
EVL	associated_with	breast neoplasm
EVL	associated_with	hereditary breast ovarian cancer syndrome
EVL	associated_with	squamous cell carcinoma of the corpus uteri
EVL	associated_with	undifferentiated carcinoma of the corpus uteri
PHF7	associated_with	breast cancer
PHF7	associated_with	hereditary breast carcinoma
PHF7	associated_with	breast neoplasm
PHF7	associated_with	hereditary breast ovarian cancer syndrome
PHF7	associated_with	squamous cell carcinoma of the corpus uteri
PHF7	associated_with	undifferentiated carcinoma of the corpus uteri
PPHLN1	associated_with	breast cancer
PPHLN1	associated_with	hereditary breast carcinoma
PPHLN1	associated_with	breast neoplasm
PPHLN1	associated_with	hereditary breast ovarian cancer syndrome
PPHLN1	associated_with	squamous cell carcinoma of the corpus uteri
PPHLN1	associated_with	undifferentiated carcinoma of the corpus uteri
HDAC7	associated_with	breast cancer
HDAC7	associated_with	hereditary breast carcinoma
HDAC7	associated_with	breast neoplasm
HDAC7	associated_with	hereditary breast ovarian cancer syndrome
HDAC7	associated_with	squamous cell carcinoma of the corpus uteri
HDAC7	associated_with	undifferentiated carcinoma of the corpus uteri
MRPS23	associated_with	breast cancer
MRPS23	associated_with	hereditary breast carcinoma
MRPS23	associated_with	breast neoplasm
MRPS23	associated_with	hereditary breast ovarian cancer syndrome
MRPS23	associated_with	squamous cell carcinoma of the corpus uteri
MRPS23	associated_with	undifferentiated carcinoma of the corpus uteri
CPSF3	associated_with	breast cancer
CPSF3	associated_with	hereditary breast carcinoma
CPSF3	associated_with	breast neoplasm
CPSF3	associated_with	hereditary breast ovarian cancer syndrome
CPSF3	associated_with	squamous cell carcinoma of the corpus uteri
