head	relation	tail
Nivolumab	indication	non-small cell lung carcinoma (disease)
Nivolumab	indication	lung cancer
Necitumumab	indication	non-small cell lung carcinoma (disease)
Necitumumab	indication	lung cancer
Porfimer sodium	indication	non-small cell lung carcinoma (disease)
Porfimer sodium	indication	lung cancer
Crizotinib	indication	non-small cell lung carcinoma (disease)
Crizotinib	indication	lung cancer
Vinorelbine	indication	lung cancer
Nintedanib	indication	lung cancer
Icotinib	indication	non-small cell lung carcinoma (disease)
Icotinib	indication	lung cancer
Paclitaxel	indication	non-small cell lung carcinoma (disease)
Belotecan	indication	non-small cell lung carcinoma (disease)
Gefitinib	indication	lung cancer
Erlotinib	indication	non-small cell lung carcinoma (disease)
Erlotinib	indication	lung cancer
Lorlatinib	indication	non-small cell lung carcinoma (disease)
Lorlatinib	indication	lung cancer
Pembrolizumab	indication	non-small cell lung carcinoma (disease)
Pembrolizumab	indication	lung cancer
Pemetrexed	indication	non-small cell lung carcinoma (disease)
Pemetrexed	indication	lung cancer
Olmutinib	indication	non-small cell lung carcinoma (disease)
Olmutinib	indication	lung cancer
Alectinib	indication	non-small cell lung carcinoma (disease)
Alectinib	indication	lung cancer
Brigatinib	indication	lung cancer
Docetaxel	indication	non-small cell lung carcinoma (disease)
Docetaxel	indication	lung cancer
Ceritinib	indication	non-small cell lung carcinoma (disease)
Ceritinib	indication	lung cancer
Temozolomide	indication	brain glioblastoma
Carmustine	indication	brain glioblastoma
Dactinomycin	indication	Ewing sarcoma
Fluorouracil	indication	pancreatic adenocarcinoma
Mitomycin	indication	pancreatic adenocarcinoma
Fidaxomicin	indication	Clostridium difficile colitis
Fidaxomicin	indication	perinatal necrotizing enterocolitis
Vancomycin	indication	Clostridium difficile colitis
Vancomycin	indication	perinatal necrotizing enterocolitis
Ceftibuten	indication	tonsillitis
Cefprozil	indication	tonsillitis
Cefixime	indication	tonsillitis
Loracarbef	indication	tonsillitis
Dirithromycin	indication	tonsillitis
Cefaclor	indication	tonsillitis
Cefradine	indication	tonsillitis
Ceftibuten	indication	infectious otitis media
Cefprozil	indication	infectious otitis media
Phenoxymethylpenicillin	indication	infectious otitis media
Cefixime	indication	infectious otitis media
Trimethoprim	indication	infectious otitis media
Sulfamethoxazole	indication	infectious otitis media
Benzylpenicillin	indication	infectious otitis media
Cefuroxime	indication	infectious otitis media
Procaine benzylpenicillin	indication	infectious otitis media
Cefradine	indication	infectious otitis media
Cephalexin	indication	infectious otitis media
Erythromycin	indication	infectious otitis media
Ceftibuten	indication	streptococcal infection
Cefprozil	indication	streptococcal infection
Cefdinir	indication	streptococcal infection
Cefepime	indication	streptococcal infection
Phenoxymethylpenicillin	indication	streptococcal infection
Ciprofloxacin	indication	streptococcal infection
Azithromycin	indication	streptococcal infection
Ofloxacin	indication	streptococcal infection
Loracarbef	indication	streptococcal infection
Ceftriaxone	indication	streptococcal infection
Ceftazidime	indication	streptococcal infection
Norfloxacin	indication	streptococcal infection
Cefotetan	indication	streptococcal infection
Ceftizoxime	indication	streptococcal infection
Dirithromycin	indication	streptococcal infection
Cefonicid	indication	streptococcal infection
Benzylpenicillin	indication	streptococcal infection
Cefuroxime	indication	streptococcal infection
Procaine benzylpenicillin	indication	streptococcal infection
Cefaclor	indication	streptococcal infection
Cefadroxil	indication	streptococcal infection
Cefradine	indication	streptococcal infection
Cefamandole	indication	streptococcal infection
Amoxicillin	indication	streptococcal infection
Telithromycin	indication	streptococcal infection
Clindamycin	indication	streptococcal infection
Linezolid	indication	streptococcal infection
Cephalexin	indication	streptococcal infection
Moxifloxacin	indication	streptococcal infection
Quinupristin	indication	streptococcal infection
Erythromycin	indication	streptococcal infection
Dalfopristin	indication	streptococcal infection
Levofloxacin	indication	streptococcal infection
Troglitazone	indication	type 2 diabetes mellitus
Troglitazone	indication	diabetes mellitus (disease)
Acetohexamide	indication	type 2 diabetes mellitus
Acetohexamide	indication	diabetes mellitus (disease)
Chlorpropamide	indication	type 2 diabetes mellitus
Glimepiride	indication	type 2 diabetes mellitus
Glimepiride	indication	diabetes mellitus (disease)
Dulaglutide	indication	type 2 diabetes mellitus
Dulaglutide	indication	diabetes mellitus (disease)
Gemigliptin	indication	type 2 diabetes mellitus
Semaglutide	indication	diabetes mellitus (disease)
Tofogliflozin	indication	type 2 diabetes mellitus
Tofogliflozin	indication	diabetes mellitus (disease)
Luseogliflozin	indication	type 2 diabetes mellitus
Luseogliflozin	indication	diabetes mellitus (disease)
Trelagliptin	indication	type 2 diabetes mellitus
Trelagliptin	indication	diabetes mellitus (disease)
Empagliflozin	indication	type 2 diabetes mellitus
Empagliflozin	indication	diabetes mellitus (disease)
Alogliptin	indication	type 2 diabetes mellitus
Alogliptin	indication	diabetes mellitus (disease)
Canagliflozin	indication	type 2 diabetes mellitus
Canagliflozin	indication	diabetes mellitus (disease)
Voglibose	indication	type 2 diabetes mellitus
Albiglutide	indication	type 2 diabetes mellitus
Albiglutide	indication	diabetes mellitus (disease)
Ipragliflozin	indication	type 2 diabetes mellitus
Ipragliflozin	indication	diabetes mellitus (disease)
Teneligliptin	indication	type 2 diabetes mellitus
Teneligliptin	indication	diabetes mellitus (disease)
Anagliptin	indication	type 2 diabetes mellitus
Anagliptin	indication	diabetes mellitus (disease)
Miglitol	indication	type 2 diabetes mellitus
Miglitol	indication	diabetes mellitus (disease)
Buformin	indication	diabetes mellitus (disease)
Linagliptin	indication	type 2 diabetes mellitus
Metformin	indication	type 2 diabetes mellitus
Metformin	indication	diabetes mellitus (disease)
Tolbutamide	indication	diabetes mellitus (disease)
Lobeglitazone	indication	type 2 diabetes mellitus
Lobeglitazone	indication	diabetes mellitus (disease)
Acarbose	indication	type 2 diabetes mellitus
Acarbose	indication	diabetes mellitus (disease)
Sitagliptin	indication	type 2 diabetes mellitus
Sitagliptin	indication	diabetes mellitus (disease)
Dapagliflozin	indication	type 2 diabetes mellitus
Dapagliflozin	indication	diabetes mellitus (disease)
Saxagliptin	indication	type 2 diabetes mellitus
Saxagliptin	indication	diabetes mellitus (disease)
Carbutamide	indication	type 2 diabetes mellitus
Carbutamide	indication	diabetes mellitus (disease)
Gliquidone	indication	type 2 diabetes mellitus
Gliquidone	indication	diabetes mellitus (disease)
Lixisenatide	indication	diabetes mellitus (disease)
Glipizide	indication	type 2 diabetes mellitus
Glipizide	indication	diabetes mellitus (disease)
Vildagliptin	indication	type 2 diabetes mellitus
Vildagliptin	indication	diabetes mellitus (disease)
Glibornuride	indication	type 2 diabetes mellitus
Glibornuride	indication	diabetes mellitus (disease)
Glisoxepide	indication	type 2 diabetes mellitus
Glisoxepide	indication	diabetes mellitus (disease)
Gliclazide	indication	diabetes mellitus (disease)
Liraglutide	indication	type 2 diabetes mellitus
Liraglutide	indication	diabetes mellitus (disease)
Insulin glargine	indication	type 2 diabetes mellitus
Insulin glargine	indication	diabetes mellitus (disease)
Mitiglinide	indication	type 2 diabetes mellitus
Mitiglinide	indication	diabetes mellitus (disease)
Repaglinide	indication	type 2 diabetes mellitus
Repaglinide	indication	diabetes mellitus (disease)
Insulin lispro	indication	type 2 diabetes mellitus
Insulin lispro	indication	diabetes mellitus (disease)
Omarigliptin	indication	type 2 diabetes mellitus
Omarigliptin	indication	diabetes mellitus (disease)
Evogliptin	indication	type 2 diabetes mellitus
Ertugliflozin	indication	type 2 diabetes mellitus
Tolazamide	indication	type 2 diabetes mellitus
Tolazamide	indication	diabetes mellitus (disease)
Pioglitazone	indication	type 2 diabetes mellitus
Pioglitazone	indication	diabetes mellitus (disease)
Insulin human	indication	type 2 diabetes mellitus
Insulin human	indication	diabetes mellitus (disease)
Nateglinide	indication	type 2 diabetes mellitus
Glyburide	indication	type 2 diabetes mellitus
Glyburide	indication	diabetes mellitus (disease)
Levobetaxolol	indication	ocular hypertension
Pilocarpine	indication	ocular hypertension
Mannitol	indication	ocular hypertension
Isosorbide	indication	ocular hypertension
Betaxolol	indication	ocular hypertension
Brimonidine	indication	ocular hypertension
Carteolol	indication	ocular hypertension
Levobunolol	indication	ocular hypertension
Befunolol	indication	ocular hypertension
Paclitaxel	indication	ocular hypertension
Timolol	indication	ocular hypertension
Metipranolol	indication	ocular hypertension
Ripasudil	indication	ocular hypertension
Tafluprost	indication	ocular hypertension
Travoprost	indication	ocular hypertension
Bimatoprost	indication	ocular hypertension
Brinzolamide	indication	ocular hypertension
Latanoprost	indication	ocular hypertension
Netarsudil	indication	ocular hypertension
Dorzolamide	indication	ocular hypertension
Lorazepam	indication	Lennox-Gastaut syndrome
Lamotrigine	indication	Lennox-Gastaut syndrome
Lamotrigine	indication	cutis verticis gyrata
Phenytoin	indication	cutis verticis gyrata
Phenobarbital	indication	Lennox-Gastaut syndrome
Phenobarbital	indication	cutis verticis gyrata
Carbamazepine	indication	Lennox-Gastaut syndrome
Carbamazepine	indication	cutis verticis gyrata
Felbamate	indication	Lennox-Gastaut syndrome
Felbamate	indication	cutis verticis gyrata
Clobazam	indication	Lennox-Gastaut syndrome
Clobazam	indication	cutis verticis gyrata
Clonazepam	indication	Lennox-Gastaut syndrome
Clonazepam	indication	cutis verticis gyrata
Cannabidiol	indication	Lennox-Gastaut syndrome
Cannabidiol	indication	cutis verticis gyrata
Primidone	indication	Lennox-Gastaut syndrome
Primidone	indication	cutis verticis gyrata
Rufinamide	indication	Lennox-Gastaut syndrome
Rufinamide	indication	cutis verticis gyrata
Pramiracetam	indication	amnestic disorder
Pramiracetam	indication	retrograde amnesia
Diphenidol	indication	central nervous system origin vertigo
Meclizine	indication	central nervous system origin vertigo
Dimenhydrinate	indication	central nervous system origin vertigo
Allantoin	indication	seborrheic dermatitis
Allantoin	indication	pityriasis simplex
Racementhol	indication	seborrheic dermatitis
Racementhol	indication	pityriasis simplex
Chloroxine	indication	pityriasis simplex
Ammonia	indication	seborrheic dermatitis
Ammonia	indication	pityriasis simplex
Selenium Sulfide	indication	seborrheic dermatitis
Selenium Sulfide	indication	pityriasis simplex
Salicylic acid	indication	seborrheic dermatitis
Salicylic acid	indication	pityriasis simplex
Fluocinolone acetonide	indication	seborrheic dermatitis
Fluocinolone acetonide	indication	pityriasis simplex
Ketoconazole	indication	seborrheic dermatitis
Ketoconazole	indication	pityriasis simplex
Urea	indication	pityriasis simplex
Ciclopirox	indication	pityriasis simplex
Sulfacetamide	indication	seborrheic dermatitis
Sulfacetamide	indication	pityriasis simplex
Fusidic acid	indication	folliculitis
Fusidic acid	indication	seborrheic dermatitis
Allantoin	indication	dermatitis
Butamben	indication	dermatitis
Tetracaine	indication	dermatitis
Benzocaine	indication	dermatitis
Racementhol	indication	dermatitis
Cinchocaine	indication	dermatitis
Dyclonine	indication	dermatitis
Zinc acetate	indication	dermatitis
Bupivacaine	indication	dermatitis
Terbutaline	indication	dermatitis
Pramocaine	indication	dermatitis
Aluminum acetate	indication	dermatitis
Lidocaine	indication	dermatitis
Zinc oxide	indication	dermatitis
Phenol	indication	dermatitis
Resorcinol	indication	dermatitis
Benzyl alcohol	indication	dermatitis
Allantoin	indication	seborrheic keratosis
Benzoyl peroxide	indication	seborrheic keratosis
Racementhol	indication	seborrheic keratosis
Mometasone furoate	indication	seborrheic dermatitis
Mometasone furoate	indication	seborrheic keratosis
Methylprednisolone	indication	seborrheic dermatitis
Methylprednisolone	indication	seborrheic keratosis
Fluticasone propionate	indication	seborrheic keratosis
Ammonia	indication	seborrheic keratosis
Prednicarbate	indication	seborrheic dermatitis
Prednicarbate	indication	seborrheic keratosis
Salicylic acid	indication	seborrheic keratosis
Fluocinolone acetonide	indication	seborrheic keratosis
Ketoconazole	indication	seborrheic keratosis
Desonide	indication	seborrheic dermatitis
Desonide	indication	seborrheic keratosis
Urea	indication	seborrheic keratosis
Ammonium lactate	indication	seborrheic dermatitis
Ammonium lactate	indication	seborrheic keratosis
Amcinonide	indication	seborrheic dermatitis
Amcinonide	indication	seborrheic keratosis
Prednisolone	indication	seborrheic dermatitis
Prednisolone	indication	seborrheic keratosis
Hydrocortisone	indication	seborrheic dermatitis
Hydrocortisone	indication	seborrheic keratosis
Cortisone acetate	indication	seborrheic keratosis
Dexamethasone	indication	seborrheic dermatitis
Dexamethasone	indication	seborrheic keratosis
Desoximetasone	indication	seborrheic dermatitis
